status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
1.25116E+18,1.05952E+18,2020-04-17T14:55:50Z,_brunodmoura,"F***-se o #Covid_19 hoje é sexta e ninguém me segura! 
ELE É DE BANDA CHEIRÔÔÔÔ... https://t.co/PwXbCebDV6",Twitter for Android,,,,FALSE,FALSE,3066,0,BR,"Salvador, Brazil",city,128,135,,11/5/2018 16:55,FALSE,pt
1.25116E+18,55630398,2020-04-17T14:57:10Z,Daroszewski,"“Não é porque sextou... que tu sextarás” (Covids19) 

#HappyFriday #Happy #Friday #Sexta #SextaFeira #Sextou #Coronavirus #Covid19 #Covid_19 #COVID?19 #Corona #Coronga #Brasil #Goias #Goiania #Go #Br #Brazil https://t.co/qBRDyt5LkA",Twitter for iPhone,,,,FALSE,FALSE,28,0,BR,"Goiânia, Brazil",city,680,365,,7/10/2009 15:31,FALSE,pt
1.25116E+18,71310924,2020-04-17T15:00:51Z,thaisakallidia,"Abreu e Lima já  17 casos de Corona Vírus  ! FICA EM CASA CARALHOOOO!  ??
#coronavirus #FiqueEmCasa",Twitter for Android,,,,FALSE,FALSE,752,0,BR,"Abreu e Lima, Brasil",city,168,577,,9/3/2009 14:37,FALSE,pt
1.25116E+18,1.05889E+18,2020-04-17T15:05:30Z,carlospaiva03,"Não tenho afinidade política e ideológica com o Ministro Mandetta, ele fez um bom trabalho. Trabalho na área da saúde, se eu não acreditar na ciência, estou trabalhando na área errada. Foi o que ele vinha fazendo. #Covid_19 #MandettaDEMITIDO #ForaBolsonaro #ForaMaia #foradoria https://t.co/Ypj9f901Vg",Twitter for iPhone,,,,FALSE,FALSE,1107,0,BR,"Sao Paulo, Brazil",city,20,189,,11/3/2018 22:18,FALSE,pt
1.25117E+18,83155538,2020-04-17T15:06:40Z,WalquerFilho,"Nosso sócio fundador, estará ao vivo, na #live do meu_box_rio para tirar as dúvidas jurídicas do empresariado brasileiro, em tempos de #covid19 .
.
Anotem na agenda. Mandem sua pergunta. .
.
Aguardamos a todos no dia… https://t.co/lkxXtrmDbh",Instagram,,,,FALSE,FALSE,6712,0,BR,"Rio de Janeiro, Brazil",city,853,503,,10/17/2009 12:31,FALSE,pt
1.25117E+18,217215310,2020-04-17T15:10:00Z,MaykonHenriq,"Estado de Goiás  tem um Governo Gênio. ????

Descobriu sozinho: ""NÃO TEM COMO VIVER DE ISOLAMENTO"" ?????????

#maykonhenriquego 

#goias #aparecidadegyn #aparecidadegoiania #apgyn #garavelo #delegadowaldir #CORONAVÍRUS… https://t.co/eCmkvVakHF",Instagram,,,,FALSE,FALSE,5712,0,BR,"Aparecida de Goiânia, Brasil",city,616,46,,11/18/2010 20:13,FALSE,pt
1.25117E+18,125866602,2020-04-17T15:13:03Z,df_83,"#coronavirus #covid_19 #quarentena em Rio de Janeiro, Rio de Janeiro https://t.co/PqQWlcK8Jj",Instagram,,,,FALSE,FALSE,119,0,BR,"Rio de Janeiro, Brazil",city,268,1557,,3/24/2010 0:24,FALSE,pt
1.25117E+18,52455788,2020-04-17T15:14:35Z,erikitooo,Saindo da #quarentena #voldemort #amigos #coronavirus #FiqueEmCasa https://t.co/CFj76NU5d9,Twitter for iPhone,,,,FALSE,FALSE,485,0,BR,"Sao Paulo, Brazil",city,289,305,,6/30/2009 14:21,FALSE,pt
1.25117E+18,92961969,2020-04-17T15:15:45Z,cflino,"#RJ1 a Enfermagem agoniza há DÉCADAS e não aprovam os PL... Só temos voz por causa da #covid19 mas não temos valor nenhum, precisamos viver @ladygross",Twitter for Android,,,,FALSE,FALSE,2023,0,BR,"Itaguaí, Brasil",city,418,371,,11/27/2009 10:44,FALSE,pt
1.25117E+18,1.19699E+18,2020-04-17T15:17:13Z,tiowill_,@Savagefiction Você está gostando do trabalho da Luciana Barreto e da Basília Rodrigues na CNN? Eu espero que a Lu se recupere logo da #Covid19.,Twitter for Android,1.25115E+18,53738068,Savagefiction,FALSE,FALSE,30438,0,BR,"Carapicuíba, Brasil",city,602,651,,11/20/2019 0:12,FALSE,pt
1.25117E+18,2407390211,2020-04-17T15:17:42Z,AiltomMotta,#Coronavírus: Ex-piloto de Fórmula 1 traz a SP robô que esteriliza trens com radiação ultravioleta #Tecnologia #5G #Robotics https://t.co/yIPY3HQj2P,Twitter for Android,,,,TRUE,FALSE,6241,0,BR,"Sao Paulo, Brazil",city,622,916,,3/13/2014 9:13,FALSE,pt
1.25117E+18,2407390211,2020-04-17T15:19:20Z,AiltomMotta,#Coronavírus: Ex-piloto de Fórmula 1 traz a SP robô que esteriliza trens com radiação ultravioleta #Tecnologia #5G #Robotics https://t.co/u4Ep0pOTS7,Twitter for Android,,,,TRUE,FALSE,6241,0,BR,"Sao Paulo, Brazil",city,622,916,,3/13/2014 9:13,FALSE,pt
1.25117E+18,1.19699E+18,2020-04-17T15:19:41Z,tiowill_,E o presidente @jairbolsonaro defende que a Cloroquina resolve o problema da #COVID19. #FiqueEmCasa #SextaDetremuraSDV https://t.co/eHZiT1fYhQ,Twitter for Android,,,,FALSE,FALSE,30438,0,BR,"Carapicuíba, Brasil",city,602,651,,11/20/2019 0:12,FALSE,pt
1.25117E+18,1.10882E+18,2020-04-17T15:20:41Z,Infiltr46596690,O isolamento social é político ou caso de saúde pública mesmo? #isolamentosocial #isolamento #Politica #auxiloemergencialaprovado #coronavirus,Twitter for Android,,,,FALSE,FALSE,117,0,BR,"Belo Horizonte, Brazil",city,70,94,,3/21/2019 17:14,FALSE,pt
1.25117E+18,158743072,2020-04-17T15:20:59Z,crmachados,Mais um dos absurdos da turma dos doentes por fake news.. https://t.co/bRjpu9B1z3 #FakeNewsNao #FakeNews #coronavirus,Twitter for Android,,,,TRUE,FALSE,38558,0,BR,"Palmas, Brazil",city,3539,1793,,6/23/2010 10:44,FALSE,pt
1.25117E+18,806513,2020-04-17T15:21:25Z,helcimar,Aos poucos a missão #doaçãodemascaras para trabalhadores está fluindo! Hoje mais 30 unidades foram entregues! #COVID19NasFavelas #Coronavirus #COVID19 https://t.co/2CholKfxW4,Twitter for Android,,,,FALSE,FALSE,8057,0,BR,"Rio de Janeiro, Brazil",city,1791,1374,,3/2/2007 14:05,FALSE,pt
1.25117E+18,298676969,2020-04-17T15:24:38Z,martins_nubia,"Seja um doador, ajude no combate às doenças raras, nossos estoques nos bancos de sangue estão baixos. Com sua doação poderá salvar até 3 vidas. ???? #sejaumdoador #doençasraras #bancodesangue #Hemofilia #Covid_19 https://t.co/3j273e1SsM",Twitter for Android,,,,FALSE,FALSE,11895,0,BR,"Sao Paulo, Brazil",city,352,346,,5/14/2011 15:50,FALSE,pt
1.25117E+18,269761475,2020-04-17T15:25:52Z,mayaranadine,"parece que a maioria da galera ainda não entendeu a gravidade dessa doença, que ela NÃO É como a H1N1, que o índice de contágio é infinitamente maior e com consequências perigosas, tipo A MORTE??? as pessoas não estão com medo, estão indo pra rua, estão fzd encontros!! #COVID19",Twitter for iPhone,,,,FALSE,FALSE,21409,0,BR,"Recife, Brazil",city,481,298,,3/21/2011 9:01,FALSE,pt
1.25117E+18,265074365,2020-04-17T15:25:54Z,Lanne_Donato,"Qualquer semelhança com o Mordomo  Tropeço não é mera coincidência. O novo ministro da saúde é o prenúncio mais claro da morte - em todos os sentidos .  Cuidem-se. Sobrevivam à pandemia, ao governo e à ignorância, principalmente. #coronavirus #Bolsonaroacabou #BolsonaroGenocida https://t.co/I2rWVCwVn8",Twitter for iPhone,,,,FALSE,FALSE,1518,0,BR,"Guanambi, Brasil",city,376,648,,3/12/2011 21:06,FALSE,pt
1.25117E+18,73652284,2020-04-17T15:30:58Z,Michel_Telles,Meus sinceros sentimentos a família do #MCdumel A #coronavirus é uma realidade que muitos não querem enxergar. Se protejam pelo amor de DEUS.,Twitter for Android,,,,FALSE,FALSE,21010,1,BR,Brazil,country,97518,33,,9/12/2009 11:23,FALSE,pt
1.25117E+18,72706237,2020-04-17T15:35:46Z,esterzinnha,"Ministra extingue processo de paciente com suspeita de coronavírus que exigia tratamento com cloroquina

Fonte: stjnoticias

#stj #decisão #mandadodesegurança #justiça #advocaciacível #covid19 #coronavirus #corona… https://t.co/IBLetYDuEy",Instagram,,,,FALSE,FALSE,115,0,BR,"Belo Horizonte, Brazil",city,167,159,,9/8/2009 20:48,FALSE,pt
1.25117E+18,957257935,2020-04-17T15:38:50Z,TCropalato,"@dougverli Já aqui no Brasil o nosso presidente ?? disse que R$600,00 era o suficiente e que mais de 3 meses de auxílio quebraria o país. #EleNao #ForaBolsonaroUrgente #coronavirus",Twitter for Android,1.25093E+18,51644277,dougverli,FALSE,FALSE,501,1,BR,"Salvador, Brazil",city,148,509,,11/19/2012 9:31,FALSE,pt
1.25117E+18,31775972,2020-04-17T15:42:08Z,alicecristiny,"Perguntei para minha amiga que está com #covid19 como era a falta de ar provocada pela doença. Ela me disse: parece que alguém está te enforcando.

É isso, já tô aqui sentindo o pescoço apertar.",Twitter for Android,,,,FALSE,FALSE,12177,0,BR,"Recife, Brazil",city,722,1995,,4/16/2009 10:15,FALSE,pt
1.25117E+18,3016979392,2020-04-17T15:42:25Z,schalcher01,Bora alegrar um pouco essa quarentena? Com vocês Gretchen ?????? #meueixaonoseuquadrado #auxiloemergencialaprovado #coronavirus #eunaquarentena #globobrasilia #meueixao #Covid_19 #Wuhan #ForaMaia #forabolsonaro #nosequadrado #COVID19 #meueixaonoquadrado #COVID19 @globobrasilia https://t.co/tEkom5c8d4,Twitter for Android,,,,FALSE,FALSE,142,0,BR,"Brasília, Brazil",city,24,179,,2/4/2015 7:42,FALSE,pt
1.25117E+18,120851918,2020-04-17T15:42:40Z,arnaldinhoborgo,"Nossa cidade precisa estar preparada. Outras lugares do país e do mundo montaram essas estruturas para atender pacientes. Precisa ser feito agora e recorrer ao auxílio técnico do @exercitooficial e da @marmilbr que possuem experiência no assunto. 
#EuVimParaServir #Coronavírus https://t.co/xG1u0qCdFt",Twitter for iPhone,,,,FALSE,FALSE,451,0,BR,"Vitória, Brazil",city,1394,1096,,3/7/2010 16:26,FALSE,pt
1.25117E+18,193908988,2020-04-17T15:44:33Z,thebest_gleice,"Vereador @gnatalini destinou emenda de 1 milhão de reais para a Saúde, ajudando no combate ao #Coronavirus
https://t.co/EG3xO99f0O https://t.co/UwdhTgfYDq",Twitter for Android,,,,FALSE,FALSE,737,1,BR,"Sao Paulo, Brazil",city,242,557,,9/22/2010 20:30,FALSE,pt
1.25117E+18,153970990,2020-04-17T15:44:50Z,observint,"Um triste efeito colateral das quarentenas no mundo é o aumento da violência doméstica, que já tinha acontecido na China e se repete em vários outros países. No Líbano, alguns moradores estão expondo mensagens de consciência sobre o assunto.
#coronavirus 
https://t.co/87hE95dfHA",Twitter for Android,,,,FALSE,FALSE,4990,4,BR,"Osório, Brasil",city,2011,627,,6/9/2010 22:29,FALSE,pt
1.25117E+18,80548228,2020-04-17T15:45:39Z,agostinhopatrus,"Em reunião com os membros do Conselho da Medalha da Inconfidência, concordamos, todos, em adiar a entrega das condecorações, em razão da pandemia do #coronavírus. Esta solenidade será remarcada, posteriormente, em momento oportuno. https://t.co/h8FB28G3ds",Twitter for Android,,,,FALSE,FALSE,204,2,BR,Assembléia Legislativa do Estado de Minas Gerais,poi,1961,462,,10/7/2009 7:52,TRUE,pt
1.25118E+18,3823941797,2020-04-17T15:47:03Z,EdeCorrea,"Vive fazendo social por aí e quer vir em casa me visitar. Vai visitar o cão pra lá...??????
#coronavirus #FicaEmCasaCaralho",Twitter for iPhone,,,,FALSE,FALSE,7655,0,BR,"Belém, Brazil",city,805,351,,9/30/2015 9:10,FALSE,pt
1.25118E+18,14287669,2020-04-17T15:47:59Z,markhillary,São Paulo quarantine was just extended to May 10 #COVID19,Twitter for iPhone,,,,FALSE,FALSE,23112,0,BR,"Serra Negra, Brasil",city,17794,19234,,4/2/2008 18:25,FALSE,pt
1.25118E+18,1.15886E+18,2020-04-17T15:49:29Z,taisyellow,"30° de quarentena.... eis que  converso e peço um conselho ao gatinho.  
#quarentena #cat #auxiloemergencialaprovado #coronavirus #miau https://t.co/QjZNWdpZoi",Twitter for Android,,,,FALSE,FALSE,13,0,BR,"Rio de Janeiro, Brazil",city,10,14,,8/6/2019 18:49,FALSE,pt
1.25118E+18,49781084,2020-04-17T15:50:09Z,Cindy_Vascs,#coronavirus em Sete Praias https://t.co/NhupKPaU5e,Instagram,,,,FALSE,FALSE,17540,1,BR,"Sao Paulo, Brazil",city,663,1182,,6/22/2009 18:58,FALSE,pt
1.25118E+18,236664263,2020-04-17T15:50:32Z,dreliziario,"#Repost @gabrielasveloso with make_repost
???
Após 15 dias de muito aprendizado, ajustes... .
.
Seguimos com nossa estatística semanal. ????
.
.
#impressora3d #faceshield #estatísticas #covid19… https://t.co/aTEEEprlZH",Instagram,,,,FALSE,FALSE,135,0,BR,"Curitiba, Brazil",city,227,819,,1/11/2011 1:01,FALSE,pt
1.25118E+18,34852633,2020-04-17T15:50:36Z,VivaTodorov,"1.924 mortes
30.425 pessoas infectadas
e contando...

#BolsonaroGenocida 
#coronavirus https://t.co/ppHGYSSxQD",Twitter for Android,,,,TRUE,FALSE,88236,0,BR,"Belém, Brazil",city,160,137,,4/24/2009 1:56,FALSE,pt
1.25118E+18,17169509,2020-04-17T15:50:51Z,negojunior__,"Máscara? O sistema mascara a realidade até você pegar como regra que as coisas são assim mesmo
·
·
·
#favelabrazil #favela #saopaulowalk #cidadedagaroa #covid19 #coronavirus #urbvisual #streethunters #zonestreet… https://t.co/C5X3UaqGVB",Instagram,,,,FALSE,FALSE,189,1,BR,"Sao Paulo, Brazil",city,326,121,,11/4/2008 19:25,FALSE,pt
1.25118E+18,209853409,2020-04-17T15:51:33Z,patiferreira77,"Em Rio Grande, por óbvio, continua tudo fechado.  Parabéns @preflindenmeyer por cuidar da vida das pessoas que tu tens responsabilidade enquanto gestor. #coronavirus #covid19brasil",Twitter for Android,,,,FALSE,FALSE,4654,0,BR,"Cachoeirinha, Brasil",city,633,956,,10/29/2010 23:35,FALSE,pt
1.25118E+18,1.05544E+18,2020-04-17T15:53:03Z,m1newstv,"#maricanoticias na #m1newstv:
#Covid_19  @MaricaRJ começa hoje o pagamento do PAT: serão 3.584 beneficiados neste momento.??
https://t.co/8qqMsKv1bH",Twitter for iPhone,,,,FALSE,FALSE,566,0,BR,"Maricá, Brasil",city,237,536,,10/25/2018 9:41,FALSE,pt
1.25118E+18,153970990,2020-04-17T15:55:03Z,observint,"Uma das consequências positivas das quarentenas é a diminuição da poluição e a melhora da qualidade do ar. Olha a diferença que o isolamento já fez na Índia, por exemplo. Não é só em SP que as pessoas estão descobrindo o céu agora #coronavirus #CoronaCenas
https://t.co/xTI0eRbjsR",Twitter for Android,,,,FALSE,FALSE,4990,1,BR,"Osório, Brasil",city,2011,627,,6/9/2010 22:29,FALSE,pt
1.25118E+18,47732010,2020-04-17T15:58:32Z,RalphRangel_,"A se confirmar, será muito pior que imaginávamos. E deve ser por isso que as pessoas acometidas voltam a testar positivo, e, também sinaliza porque as autópsias mostram o sistema imunológico completamente destruído. #coronavirus

https://t.co/CzxYCLslMc",Twitter for Android,,,,FALSE,FALSE,22417,1,BR,"Goiânia, Brazil",city,1533,662,,6/16/2009 17:13,FALSE,pt
1.25118E+18,219149420,2020-04-17T15:59:15Z,marketingepubli,"????CORONA????
.

#Caieiras 
#francodarocha 
#franciscomorato
#jundiai
#mairiporã
#marketingdigital
#sp
#campolimpopaulista
#Cajamar
#varzeapaulista
#perus
#francocity
#caieirascity 
#moratocity 
#011
#cov?d19… https://t.co/0GSJF3yvUy",Instagram,,,,FALSE,FALSE,18,0,BR,"Franco da Rocha, Brasil",city,71,141,,11/23/2010 23:57,FALSE,es
1.25118E+18,9.36461E+17,2020-04-17T16:01:55Z,Vivi_luanete_,Só pra te ajudar kkk #auxilioaprovado #auxílioemergencialaprovado #auxiloemergencial #coronavirus #Covid_19 #COVID19 https://t.co/6WrTcZwnss,Twitter for Android,,,,FALSE,FALSE,5362,1,BR,"Piracicaba, Brasil",city,22,51,,12/1/2017 3:06,FALSE,pt
1.25118E+18,8.00286E+17,2020-04-17T16:02:32Z,profpaulovalle,"Apesar das tendências do novo Ministro da Saúde, o Governador @jdoriajr prorroga a quarentena até o dia 10 de maio. A impaciência da população reduziu para 50% o percentual de isolamento. Até quando os paulistas suportarão?

#COVID19 #CoronaVirus #Quarentena #JoãoDoria",Twitter for Android,,,,FALSE,FALSE,377,0,BR,"Volta Redonda, Brasil",city,265,50,,11/20/2016 8:32,FALSE,pt
1.25118E+18,455410618,2020-04-17T16:06:04Z,LeilaSterenberg,"#COVID19 em #NovaYork: prefeito @BilldeBlasio disse hoje que eventos (desfiles, shows, comícios...) estão ainda suspensos na cidade em maio. Estão avaliando se (e o que) liberam em junho.",Twitter for iPhone,,,,FALSE,FALSE,2087,1,BR,"Rio de Janeiro, Brazil",city,30718,1540,,1/5/2012 0:43,TRUE,pt
1.25118E+18,54414606,2020-04-17T16:06:11Z,jorgetadeu7,"Infelizmente, se a população não adere expontaneamente, tem que tornar o uso obrigatório. Estamos em guerra contra o #coronavirus https://t.co/gFjwI0GjDl",Twitter for iPhone,,,,TRUE,FALSE,11813,0,BR,"Sao Paulo, Brazil",city,6076,584,,7/6/2009 23:10,FALSE,pt
1.25118E+18,7.48654E+17,2020-04-17T16:06:54Z,claudia__kix,"Uma coisa que talvez não tenha ficado clara pra uma galera é que você
&lt;&lt;&lt;NÃO PODE TIRAR A MÁSCARA PRA ESPIRRAR,&gt;&gt;&gt;
porque é JUSTAMENTE pra não espalhar as gotículas presentes no espirro, que podem conter o #coronavirus ou outro vírus, que usamos a bendita da máscara.",Twitter for Android,,,,FALSE,FALSE,14693,1,BR,"Apucarana, Brasil",city,65,645,,6/30/2016 20:06,FALSE,pt
1.25118E+18,1.15203E+18,2020-04-17T16:08:04Z,JorgeACardoso1,"Tá desse jeitinho... 
#coronavirus #quarentenalgbt 
#FicaEmCasaCaralho https://t.co/GlQG8bwpsE",Twitter for Android,,,,FALSE,FALSE,2144,1,BR,"Campina Grande, Brasil",city,80,241,,7/18/2019 22:19,FALSE,pt
1.25118E+18,455410618,2020-04-17T16:09:31Z,LeilaSterenberg,"Mais #COVID19 em #NovaYork: governador @andrewcuomo divulgou há pouco o menor número de hospitalizações pela doença no estado desde 5 de abril. Ainda assim, é muita gente: 17.316 pessoas internadas. E o número de mortes subiu: 630 em 16 de abril contra 606 na véspera.",Twitter for iPhone,,,,FALSE,FALSE,2087,2,BR,"Rio de Janeiro, Brazil",city,30718,1540,,1/5/2012 0:43,TRUE,pt
1.25118E+18,1.01973E+18,2020-04-17T16:13:06Z,Taiwan2S,"Tecnologia em Taiwan para combater #coronavirus #covid19
#TaiwanCanHeip
A equipe, chamada ""MedCheX"" foi anunciada em 10 de abril como um dos 89 projetos destacados entre 1.560 inscrições no COVID-19 Global Online Hackathon,..

https://t.co/hklsggMg7q",Twitter for iPhone,,,,FALSE,FALSE,1341,2,BR,"Sao Paulo, Brazil",city,519,92,,7/18/2018 20:29,FALSE,pt
1.25118E+18,880085120,2020-04-17T16:18:19Z,michael_gandhi,"#auxiloemergencialaprovado quem precisa não sai da análise!!
#Covid_19 #auxilioemergencial #caixatem https://t.co/R2cHf8qiEZ",Twitter for iPhone,,,,FALSE,FALSE,4885,0,BR,"Fortaleza, Brazil",city,7414,8110,,10/14/2012 10:04,FALSE,pt
1.25118E+18,97251131,2020-04-17T16:18:49Z,Prefeitura_POA,"?? Informamos o 9º óbito de paciente com #coronavírus em Porto Alegre. Homem, 71 anos, internado desde 1º de abril no Hospital Ernesto Dornelles, na UTI desde 2 de abril. Doença cardiovascular prévia. Óbito ocorrido nesta quinta-feira.",Twitter for Android,,,,FALSE,FALSE,864,4,BR,"Porto Alegre, Brazil",city,266018,217,,12/16/2009 15:22,TRUE,pt
1.25118E+18,270492107,2020-04-17T16:19:05Z,saudepoa,"?? Informamos 9º óbito de paciente de Porto Alegre com #Coronavirus. Homem, 71 anos, internado desde 1º de abril no Hospital Ernesto Dornelles, na UTI desde 2 de abril. Doença cardiovascular prévia. Óbito ocorrido nesta quinta-feira. @hedsaude https://t.co/cTl8lhcwyE",Twitter for Android,,,,FALSE,FALSE,1066,16,BR,Secretaria Municipal de Saúde,poi,26551,96,,3/22/2011 15:29,TRUE,pt
1.25118E+18,80991815,2020-04-17T16:22:13Z,MCRafaMartins,"Proteção ?? 

#CoronaVirus https://t.co/2BNjPklvFy",Twitter for Android,,,,FALSE,FALSE,3371,0,BR,"Cabo Frio, Brasil",city,575,112,,10/8/2009 22:11,FALSE,pt
1.25118E+18,310637358,2020-04-17T16:24:16Z,Bety_France,"A quem você não ouviria durante a pandemia?
#COVID19 #Covid_19 https://t.co/Npxtpl5SlY",Twitter for Android,,,,FALSE,FALSE,7698,0,BR,"Vila Velha, Brasil",city,86,380,,6/4/2011 0:01,FALSE,pt
1.25118E+18,153970990,2020-04-17T16:25:16Z,observint,"Mais uma da série ""animais selvagens retomam as cidades"". Coiotes circulando livremente por São Francisco, nos EUA. Linda imagem com a Golden Gate no fundo, o principal cartão postal da cidade #coronavirus #COVID?19 #CoronavirusPandemic #CoronaCenas

https://t.co/ZfIrfdEav6",Twitter for Android,,,,FALSE,FALSE,5110,5,BR,"Osório, Brasil",city,2025,628,,6/9/2010 22:29,FALSE,pt
1.25119E+18,1427358744,2020-04-17T16:27:24Z,caiolcl,2019 foi de tanta tragédia que contaminou até 2020 ???? #Covid19 #coronavirus,Twitter for iPhone,,,,FALSE,FALSE,98,0,BR,"Salvador, Brazil",city,122,488,,5/14/2013 6:14,FALSE,pt
1.25119E+18,3373039349,2020-04-17T16:27:27Z,s_siqueira98,"Galera, 2020 realmente tá acontecendo ou é um delírio coletivo? 

#Doria
#COVID19 
#Quarentena",Twitter for Android,,,,FALSE,FALSE,1712,0,BR,"Itatiba, Brasil",city,76,50,,7/12/2015 19:53,FALSE,pt
1.25119E+18,2881668477,2020-04-17T16:28:42Z,majuuhfgomes,"@QuebrandoOTabu Não é só culpa da Globo e da folha. O problema é o PT e o Lula tbm não podemos esquecer da Dilma.

O mundo em isolamento e a seita colocando culpa em rede de tv e em ex presidentes. 
#ForaBolsonaro #coronavirus",Twitter for Android,1.25111E+18,283230411,QuebrandoOTabu,FALSE,FALSE,1669,0,BR,"São Bernardo do Campo, Brasil",city,22,160,,11/17/2014 19:04,FALSE,pt
1.25119E+18,47838170,2020-04-17T16:32:28Z,rresendeoficial,"Em meio a maior pandemia do século, Presidente demite ministro da saúde com alta aprovação popular. Veja a análise do Livres com Paulo Gontijo e Magno Karl:
https://t.co/KnpPCeasVV
#EuSouLivres #CoronaVírus #Covid19",Twitter for Android,,,,FALSE,FALSE,9,0,BR,"Santo André, Brasil",city,427,2184,,6/17/2009 0:19,FALSE,pt
1.25119E+18,153970990,2020-04-17T16:34:47Z,observint,"Pra ter uma ideia do rombo gigantesco que é a subnotificação de casos no Brasil. Sem testar minimamente a população é impossível se falar em flexibilização das medidas de restrição de circulação, ainda mais que o pior período da epidemia aqui ainda está por vir #coronavirus https://t.co/jVVIEHxqw2",Twitter for Android,,,,TRUE,FALSE,5200,1,BR,"Osório, Brasil",city,2029,629,,6/9/2010 22:29,FALSE,pt
1.25119E+18,60422397,2020-04-17T16:36:05Z,raphabreve,"Sem máscara, nenhum distanciamento social, e o pior: em aglomeração! 
#issoaglobonãomostra #ForaMaia #coronavirus https://t.co/OluhGF8tzq",Twitter for iPhone,,,,TRUE,FALSE,3139,0,BR,"Campinas, Brasil",city,282,453,,7/26/2009 20:15,FALSE,pt
1.25119E+18,880085120,2020-04-17T16:37:01Z,michael_gandhi,"#auxiloemergencialaprovado eu tbm quero! Abre a porta mininú, kkkkkkkkkkkkkkkkkkkkkkkkkkk

#aindaemanalise #aindaemanalise #auxilioaprovado #auxilioemergencial #caixatem #sextou #haruntan #paguita #TheCloneWars #gaiagozzi #remdesivir #coronavirus #COVID19 https://t.co/f3b6JL4abh",Twitter for iPhone,,,,FALSE,FALSE,4885,0,BR,"Fortaleza, Brazil",city,7413,8111,,10/14/2012 10:04,FALSE,pt
1.25119E+18,1.14473E+18,2020-04-17T16:37:27Z,leoajuuu,Com Bolsonaro na presidência a esperança é a primeira que morre. #Covid_19,Twitter for iPhone,,,,FALSE,FALSE,854,1,BR,"Aracaju, Brazil",city,43,45,,6/28/2019 19:22,FALSE,pt
1.25119E+18,208084794,2020-04-17T16:41:18Z,Kadinhoboa,@bbb @lhmandetta foi eliminado temos um novo líder #BBB20 #RedeBBB #Covid_19 #CovidNasFavelas #Coronavirus #pandemia #Bolsonaro . https://t.co/u01vtlHXl6,Twitter for Android,,179185127,bbb,FALSE,FALSE,6305,0,BR,"Rio de Janeiro, Brazil",city,1146,4974,,10/26/2010 14:09,FALSE,pt
1.25119E+18,99779295,2020-04-17T16:41:27Z,soutamires_sp,"Estávamos no meio do debate sobre presídios e coronavírus e recebemos essa notícia da primeira morte no sistema carcerário pelo coronavírus que aconteceu no RJ. A vítima era um senhor de 73 anos. 

#sistemacarcerario #presidios #coronavírus #RJ 
https://t.co/lzmXYMdy3G",Twitter for iPhone,,,,FALSE,FALSE,6601,0,BR,"Sao Paulo, Brazil",city,633,691,,12/27/2009 18:43,FALSE,pt
1.25119E+18,1.22071E+18,2020-04-17T16:41:54Z,marcel_campelo,"O Tocantins é o último no ranking de distanciamento social e ao mesmo tempo, o estado com o menor número de mortes.
Algo errado não está certo.
#COVID19 https://t.co/T9vChY0Svr",Twitter for Android,,,,FALSE,FALSE,2693,1,BR,"Palmas, Brazil",city,294,1332,,1/24/2020 10:54,FALSE,pt
1.25119E+18,60422397,2020-04-17T16:42:31Z,raphabreve,#issoaglobonãomostra #Covid_19 #ForaMaia https://t.co/0RVzC9h7Nx,Twitter for iPhone,,,,TRUE,FALSE,3140,1,BR,"Campinas, Brasil",city,282,453,,7/26/2009 20:15,FALSE,und
1.25119E+18,3294118550,2020-04-17T16:42:51Z,jb_cajado,"Agora os anti-bolsonaro estão endeusando o Mandetta. A política no Brasil  faz um "" belo"" trabalho mesmo. Vocês são manipulados com tanta facilidade, que as vezes, é surpreendente. ??????? #MandettaDEMITIDO #Covid_19 #coronavirus #auxiloemergencialaprovado #paumandado #ForaBolsonaro",Twitter for Android,,,,FALSE,FALSE,24,0,BR,"Imperatriz, Brasil",city,11,294,,7/25/2015 23:11,FALSE,pt
1.25119E+18,77511059,2020-04-17T16:45:38Z,leopudim,Atenção amigos!!! #ViaçãoDedoDeDeus #VidaEmMovimento #Teresópolis #RioDeJaneiro #Covid19 #Coronavirus em Viação Dedo de Deus Ltda. https://t.co/Khy1Sin0Ot,Instagram,,,,FALSE,FALSE,106,0,BR,"Teresópolis, Brasil",city,624,520,,9/26/2009 13:21,FALSE,pt
1.25119E+18,3066921219,2020-04-17T16:46:08Z,Maryliasantos1,"@nelsonteich123 Parabéns Ministro. Q Deus em sua horna e louvor, lhe proteja e ilumine nessa tarefa sobretudo, do combate ao #COVID19 . Todo Sucesso é o q lhe desejo no Ministério da Saúde. Seja muito bem vindo!! O Brasil Verde e Amarelo agradece sua presença entre nós mas todos precisam d Saúde",Twitter for Android,1.25089E+18,1.20277E+18,nelsonteich123,FALSE,FALSE,40851,1,BR,"Recife, Brazil",city,356,1009,,3/3/2015 0:25,FALSE,pt
